,blink_freq,ch1,ch2,ch3,ch4,timestamp
0,7.5,14.447233528830111,97.39073474612087,91.9342207107693,111.46771817933768,1684223486.349579
1,7.5,-5.0900038396939635,14.387395129539073,44.69554437045008,25.29668330028653,1684223486.349579
2,7.5,-16.4518199050799,-21.044417050667107,-5.591150433756411,-14.409834529273212,1684223486.363017
3,7.5,24.55992300901562,81.06981133949012,71.47322805318981,90.74119262490422,1684223486.363017
4,7.5,33.51698340289295,115.65266622975469,118.6857250938192,130.93763734865934,1684223486.3788404
5,7.5,-1.9784070765599608,22.20004613697529,46.57297414820641,32.047202720306814,1684223486.3788404
6,7.5,-9.985532881692052,-7.337683713063598,4.270965749397874,-15.509365116246045,1684223486.3795485
7,7.5,22.55907653272152,87.36406296491623,69.22928807977587,77.61788368038833,1684223486.3795485
8,7.5,27.521923773922026,114.50451694335788,105.20712565351278,125.5409617125988,1684223486.3931313
9,7.5,-0.5796844931319356,23.75958441849798,45.634259259328246,35.349534381181,1684223486.3931313
10,7.5,-2.0307656759396195,-3.938114653341472,5.082524039782584,-2.2663793731480837,1684223486.4092996
11,7.5,27.81737587042153,96.4557597571984,81.4849402345717,95.46468626894057,1684223486.4092996
12,7.5,25.109688302502036,121.44951116107404,129.2060636691749,130.5038089537993,1684223486.4095256
13,7.5,-10.512858775444329,23.905440516769886,39.5382223315537,41.90557900350541,1684223486.4095256
14,7.5,-11.6722277617082,-1.492220082320273,19.78033086564392,-4.603816845454276,1684223486.4230356
15,7.5,17.962739487178624,80.13857625052333,61.338099173270166,81.52607913408428,1684223486.4230356
16,7.5,30.476444738917053,116.74097711686045,110.4205461917445,126.0982068059966,1684223486.4393284
17,7.5,10.823270471766591,37.45135815627873,51.77891488652676,42.57876099552959,1684223486.4393284
18,7.5,16.9342669993639,15.27749131899327,25.079769102856517,10.221146578900516,1684223486.439531
19,7.5,45.82125425711274,104.88175435736775,85.95412068162113,94.64190827868879,1684223486.439531
20,7.5,42.866733292117715,134.44940340705216,118.15091940015554,143.34662540163845,1684223486.4530764
21,7.5,10.097729880362749,41.52784910798073,58.159184210933745,46.81232774537057,1684223486.4530764
22,7.5,16.253605207428336,15.69262021407485,23.609988420270383,15.516844916157424,1684223486.469494
23,7.5,40.64149281848222,104.41052696295083,89.40604834072292,110.52152349054813,1684223486.469494
24,7.5,38.3152750460431,127.48944958951324,118.760523092933,144.0347669934854,1684223486.4696217
25,7.5,1.3052250845357776,24.814236206002533,44.912458567880094,38.70422464143485,1684223486.4696217
26,7.5,-8.093143504112959,-3.298591760918498,18.310550183057785,-7.079630616120994,1684223486.4831293
27,7.5,13.224286243319511,77.17283558566123,68.02504029404372,78.0367524754256,1684223486.4831293
28,7.5,14.637968426570296,111.198445382528,114.47459774371237,132.8449863260612,1684223486.499458
29,7.5,-10.120169280096889,22.009311239235103,60.40312418434769,44.70302417036146,1684223486.499458
30,7.5,-20.55449015647173,-16.08904960937798,12.244432454928756,-13.830150036141276,1684223486.4996467
31,7.5,2.8797229658812284,69.75661397352815,48.62243932392448,72.2586070438847,1684223486.4996467
32,7.5,16.253605207428336,103.94677936844528,94.30905718263239,117.7245708052069,1684223486.5132823
33,7.5,-1.6605155803263187,17.633628291077912,39.77383602876216,37.02874946128577,1684223486.5132823
34,7.5,8.02582530491054,-1.2192073855549097,14.780084624886513,2.449634470976889,1684223486.5294535
35,7.5,35.637506677769125,97.6001691436395,87.05365126859397,91.53405141551048,1684223486.5294535
36,7.5,34.57537509035319,121.75244305748492,114.85606753919274,127.64278548769653,1684223486.5295851
37,7.5,8.317537501454353,24.10365521442145,46.127926053479314,36.97265096195042,1684223486.5295851
38,7.5,8.684047697111964,3.010619464330375,11.627348962239921,5.288218537345529,1684223486.543111
39,7.5,34.94936508592218,97.06910334993154,79.60377055685967,99.83288941718638,1684223486.543111
40,7.5,29.35821465216577,127.46327028982341,126.5806539002806,142.43034991249442,1684223486.5594716
41,7.5,-0.10097729880362749,29.922939545474946,51.330126891843975,43.16592528857291,1684223486.5594716
42,7.5,-11.384255465120077,-8.579330498352647,5.449034235440195,-11.799384360201657,1684223486.5596104
43,7.5,19.084709473885596,87.78667165990919,65.73996142111719,90.99924572184682,1684223486.5596104
44,7.5,17.611188891343772,113.06091556046158,111.19096558261663,128.31222757976502,1684223486.573094
45,7.5,-14.89228162355721,15.423347417265177,42.13371290080249,22.443139634095132,1684223486.573094
46,7.5,-18.329249682836235,-18.194613284431398,3.414528659544885,-25.31538280006498,1684223486.589455
47,7.5,20.008464762941003,83.42594831157476,84.001892904751,84.68255469668657,1684223486.589455
48,7.5,22.622654831968248,107.37626762781292,103.72238537110388,120.75762966927141,1684223486.5895867
49,7.5,-5.710827232338488,20.251558260060847,36.24337047059089,25.132127702236176,1684223486.5895867
50,7.5,-0.5609849933534861,-5.591150433756411,6.413928424008191,-12.49126585200429,1684223486.6030924
51,7.5,38.049742149189115,91.71356661338359,78.32472477201372,88.25041925441474,1684223486.6030924
52,7.5,47.87071943283081,131.86513253767043,129.1013464704156,143.219468803145,1684223486.6194715
53,7.5,16.620115403085947,32.53712961450219,36.90159286279231,48.29706802777946,1684223486.6194715
54,7.5,4.626256245188415,-3.466887258924544,-5.041385140269995,-11.036444769240916,1684223486.619598
55,7.5,34.369680592790246,93.53115799184889,74.00140042323619,87.88764895871282,1684223486.619598
56,7.5,29.264717153273523,115.41331263259053,109.051742807962,127.18277779314667,1684223486.6332183
57,7.5,-1.129449786618352,24.264470912516117,49.5050557134673,38.27039624657482,1684223486.6332183
58,7.5,0.2655328968539834,0.7367602912709117,15.109195820987225,-8.526971898972988,1684223486.6491385
59,7.5,30.027656744234264,91.1189225204289,83.98693330492824,91.24233921896666,1684223486.6491385
60,7.5,22.757291230373085,106.8676412338391,104.33572896383703,123.73085013404489,1684223486.649806
61,7.5,-4.652435544878244,20.277737559750676,36.030196173116565,47.78844163380563,1684223486.649806
62,7.5,-13.631935338489711,-20.96587915159762,-7.25540591403842,-27.83607537019998,1684223486.663869
63,7.5,14.652928026393056,74.27067322004586,66.05785291735083,72.43438234180212,1684223486.663869
64,7.5,13.28786454256624,100.81274320557714,102.88838768098503,114.26516334619373,1684223486.6794744
65,7.5,-18.639661379158497,9.727479784749448,30.11741434317082,26.10450169071555,1684223486.6794744
66,7.5,-17.626148491166532,-17.816883388906717,-5.957660629414022,-17.7121661901474,1684223486.679602
67,7.5,19.166987272910774,88.51969205122441,77.13169668614864,84.82467089500278,1684223486.679602
68,7.5,35.28221618197858,123.28954193927348,118.30799519829452,133.51442841812968,1684223486.6932137
69,7.5,12.667041149921715,34.88952668663114,40.57791451923549,41.0192227140069,1684223486.6932137
70,7.5,17.035244298167527,13.822670236229897,26.16807998996228,-3.134036162868142,1684223486.7094603
71,7.5,40.68263171799481,98.42294713389128,78.96050776448101,92.03145810961723,1684223486.7094603
72,7.5,31.149626730941236,108.42717951536179,93.48253929242492,120.75014986936003,1684223486.7095852
73,7.5,0.9574143886566162,24.040076915174723,44.93863786756992,31.512397026643157,1684223486.7095852
74,7.5,-4.615036545321345,-6.268072325736284,9.446987288072705,-8.02956520486623,1684223486.723093
75,7.5,15.165294320322573,78.8894496653229,64.77506723254919,83.60546350944787,1684223486.723093
76,7.5,18.639661379158497,114.66533264145255,112.26057696994394,134.66631760448217,1684223486.7394683
77,7.5,-9.200153890997171,11.410434764809906,38.053482049144804,30.050096143968403,1684223486.7394683
78,7.5,-19.529757568612695,-12.622162350453436,6.241893026046455,-10.172527879476547,1684223486.739597
79,7.5,-1.0995305869728327,67.7333280974999,66.84323190804571,56.24061553366482,1684223486.739597
80,7.5,-1.7839322788640857,92.50268550403416,91.12640232034028,101.55324339680374,1684223486.75309
81,7.5,-26.863701381720603,2.5132127702236176,29.41057325154543,19.421300469897687,1684223486.75309
82,7.5,-19.122108473442495,-7.4274413120001554,8.983239693567157,-0.8751365896314383,1684223486.7694724
83,7.5,20.52457095682621,89.35742964129895,77.94699487648904,95.02711797412485,1684223486.7694724
84,7.5,33.3860869044438,116.9803307140246,106.48617143835872,131.38642534334213,1684223486.7696097
85,7.5,7.513459010981023,27.35362827591598,41.49045010842383,32.07712191995233,1684223486.7696097
