,blink_freq,ch1,ch2,ch3,ch4,timestamp
0,7.5,1.1406694864854217,-6.668241620995104,-3.0854174634441733,7.65931510925293,1684223432.8850648
1,7.5,-26.99833778012544,-77.74504027888179,-50.43629080243409,-59.83465939108282,1684223432.8850648
2,7.5,-37.87396685127169,-141.81700631976128,-105.85038844589144,-142.75198130868375,1684223432.88568
3,7.5,-14.608049226924777,-77.01201988756657,-76.20794139709324,-84.02807220444083,1684223432.88568
4,7.5,-7.853789906948805,-6.84401691891253,-3.6912812562659383,-0.6993612917140126,1684223432.8993042
5,7.5,-25.31538280006498,-74.21083482075483,-44.074720977805555,-59.42701029591262,1684223432.8993042
6,7.5,-45.256529363803566,-141.08398592844605,-106.11966124270111,-146.82099246047437,1684223432.9149601
7,7.5,-19.406340870074928,-70.94590215943754,-62.2506347624585,-77.93577517662197,1684223432.9149601
8,7.5,-4.697314344346523,-4.562677945941687,-2.9470411650836468,3.534205458126962,1684223432.9154496
9,7.5,-33.225271206349134,-81.72055393178016,-62.00006146542728,-65.33231232594699,1684223432.9154496
10,7.5,-47.665024935267866,-147.09774505719543,-119.21679088752717,-144.01232759375125,1684223432.9292257
11,7.5,-23.254697924479842,-76.15184289775789,-67.42665630113333,-80.407849047333,1684223432.9292257
12,7.5,-13.987225834280252,-11.870442459359765,-8.762585596181452,0.9200153890997171,1684223432.945407
13,7.5,-35.54774907883257,-81.76543273124844,-50.20441700518131,-66.36078481376171,1684223432.945407
14,7.5,-50.36897260323167,-144.61445148661733,-108.4944977145642,-141.49911482352763,1684223432.945576
15,7.5,-23.942839516326785,-81.22688713762909,-66.04663321748376,-77.64032308012247,1684223432.945576
16,7.5,-4.6898345444351435,0.2505732970312238,6.686941120773554,9.424547888338566,1684223432.9759088
17,7.5,-25.027410503476858,-70.63175056315958,-40.043108825571835,-52.83730657398701,1684223432.9759088
18,7.5,-43.06868788972497,-136.39041148405522,-100.58086940832436,-140.34722563717514,1684223432.9762084
19,7.5,-19.559676768258214,-68.44764898903668,-58.31626000907272,-72.11649084556848,1684223432.9762084
20,7.5,-4.536498646251857,-0.9162754891440272,-3.3995690597221255,9.25251249037683,1684223432.976972
21,7.5,-35.02042318508029,-77.41218918282539,-47.5042092371732,-63.30902644991875,1684223432.976972
22,7.5,-46.15410535316914,-138.38751806039363,-96.54177745617926,-142.1049786163494,1684223432.989206
23,7.5,-12.349149653688073,-62.976175353862345,-51.25158899277449,-70.8486647605896,1684223432.989206
24,7.5,-10.591396674513817,-9.510565587319434,-7.434921111911535,7.180607914924622,1684223433.0051868
25,7.5,-33.636660201475024,-84.97800679318607,-58.85854550264776,-67.65853009838611,1684223433.0051868
26,7.5,-40.14034622441977,-139.68526334501803,-112.08106177207083,-141.26724102627486,1684223433.005463
27,7.5,-18.426487081684172,-70.67288946267217,-65.67264322191477,-75.41882250644267,1684223433.005463
28,7.5,-3.2761523611843586,-5.23212003801018,-2.9993997644633055,1.1219699867069721,1684223433.0192
29,7.5,-22.383301234804094,-74.31929191946983,-39.74017692916095,-58.978222301229835,1684223433.0192
30,7.5,-39.85237392783165,-141.60383202228695,-107.80635612271726,-143.08109250478446,1684223433.0353715
31,7.5,-17.091342797502875,-75.41882250644267,-64.61799143441021,-79.4092957591638,1684223433.0353715
32,7.5,-14.436013828963041,-13.789011136628687,-11.560030763037503,-2.9582608649507165,1684223433.0355504
33,7.5,-36.90907266270369,-79.68978825584054,-52.36981907952577,-68.2905731908977,1684223433.0355504
