,blink_freq,ch1,ch2,ch3,ch4,timestamp
0,12.0,1.4436013828963041,1.9148287773132324,-3.2761523611843586,30.51758363842964,1683737758.2798235
1,12.0,13.875028835609555,25.7529510948807,23.149980725720525,-15.32237011846155,1683737758.2798235
2,12.0,-3.335990760475397,-6.784178519621491,-4.764632543548942,-7.135729115456343,1683737758.2944715
3,12.0,0.06731819920241833,3.182654862292111,-0.160815698094666,22.49923813343048,1683737758.2944715
4,12.0,17.839322788640857,29.952858745120466,24.668380107730627,16.56775680370629,1683737758.295016
5,12.0,14.09942283295095,23.946579416282475,18.392827982082963,-16.642554802820086,1683737758.295016
6,12.0,0.1645555980503559,-0.4899268941953778,-2.3598768720403314,-5.153582138940692,1683737758.3086445
7,12.0,-1.9223085772246122,3.0367987640202045,-6.5822239220142365,32.54086951445788,1683737758.3086445
8,12.0,18.684540178626776,32.11452091950923,24.59732200857252,10.389442076906562,1683737758.324362
9,12.0,20.341315858997405,29.126340854912996,24.657160407863557,-17.906640987843275,1683737758.324362
10,12.0,-0.45252789463847876,2.6815082682296634,1.2341669853776693,-2.5580915696918964,1683737758.3250132
11,12.0,-3.1938745621591806,2.9993997644633055,1.2753058848902583,25.924986492842436,1683737758.3250132
12,12.0,19.529757568612695,36.800615563988686,28.62145436089486,9.188934191130102,1683737758.3385832
13,12.0,20.255298160016537,35.02790298499167,32.50347051490098,-18.90893417596817,1683737758.3385832
14,12.0,-0.7405001912266016,4.6486956449225545,3.186394762247801,0.12341669853776693,1683737758.3542948
15,12.0,0.08601769898086786,7.180607914924622,3.0068795643746853,26.96841858047992,1683737758.3542948
16,12.0,18.658360878936946,38.393812945112586,29.83318194653839,15.030657921917737,1683737758.3549523
17,12.0,14.222839531488717,34.7212311886251,26.97963828034699,-17.024024598300457,1683737758.3549523
18,12.0,-4.162508650682867,0.9013158893212676,0.46000769454985857,-7.165648315101862,1683737758.368628
19,12.0,-0.08601769898086786,3.5940438574180007,2.4084955714643,22.54785683285445,1683737758.368628
20,12.0,24.92269330471754,38.449911444447935,32.48477101512253,17.30825699493289,1683737758.3844328
21,12.0,17.28207769524306,32.002323920838535,20.273997659794986,-11.27953826636076,1683737758.3844328
22,12.0,-0.08975759893655777,2.610450169071555,4.3644632482901216,0.2131742974743247,1683737758.3850412
23,12.0,0.160815698094666,8.758845696225762,0.8713966896757483,30.442785639315844,1683737758.3850412
24,12.0,12.760538648813963,33.04201610852033,22.18508653715253,12.225732955150306,1683737758.3985946
25,12.0,14.263978431001306,32.391273516230285,21.541823744773865,-16.51913810428232,1683737758.3985946
26,12.0,1.7465332793071866,3.7698191553354263,-3.264932661317289,-4.110150051303208,1683737758.4143224
27,12.0,-0.49366679415106773,6.361569824628532,-4.192427850328386,24.862854905426502,1683737758.4143224
28,12.0,17.570049991831183,33.91341279819608,26.261577488854527,17.611188891343772,1683737758.4151456
29,12.0,11.814343960024416,21.624101543799043,18.422747181728482,-20.442293157801032,1683737758.4151456
30,12.0,-2.337437472306192,1.009772988036275,-5.531312034465373,-5.366756436415017,1683737758.4285886
31,12.0,0.17951519787311554,8.010865705087781,0.321631396189332,32.14818001911044,1683737758.4285886
32,12.0,25.7529510948807,43.304301586933434,36.62484026607126,19.626994967460632,1683737758.4443207
33,12.0,26.695405883714557,39.41106573306024,34.07048859633505,-7.879969206638634,1683737758.4443207
34,12.0,2.659068868495524,7.760292408056557,5.23585993796587,2.1504424745216966,1683737758.4450195
35,12.0,7.569557510316372,15.206433219835162,9.559184286743402,34.07422849629074,1683737758.4450195
36,12.0,26.96467868052423,46.01198915485293,36.464024567976594,15.69636011403054,1683737758.4585872
37,12.0,21.601662144064903,37.675752153620124,33.647879901342094,-6.675721420906484,1683737758.4585872
38,12.0,8.47835319954902,12.640861850231886,8.46713349968195,3.975513652898371,1683737758.474476
39,12.0,5.658468632958829,10.591396674513817,5.288218537345529,31.710611724294722,1683737758.474476
40,12.0,20.659207355231047,37.06614846084267,35.80580217577517,18.90519427601248,1683737758.4750369
41,12.0,19.69057326670736,33.599261201918125,28.052989567629993,-13.321523642167449,1683737758.4750369
42,12.0,1.7614928791299462,2.745086567476392,0.6320430925115943,-0.38894959539175034,1683737758.4885952
43,12.0,8.497052699327469,15.329849918372929,8.497052699327469,37.03622926119715,1683737758.4885952
44,12.0,21.979392039589584,40.424578621052206,34.17520579509437,20.96961905155331,1683737758.5043104
45,12.0,17.528911092318594,34.13406689558178,30.409126539714634,-14.533251227810979,1683737758.5043104
46,12.0,5.520092334598303,8.986979593522847,7.558337810449302,0.923755289055407,1683737758.5050159
47,12.0,6.309211225248873,12.581023450940847,10.87936897110194,36.99509036168456,1683737758.5050159
48,12.0,22.50297803338617,37.634613254107535,36.789395864121616,16.15262790862471,1683737758.5185592
49,12.0,18.8603154765442,35.05782218463719,31.878907222300768,-11.836783359758556,1683737758.5185592
50,12.0,4.83569064270705,8.687787597067654,4.03535205218941,-3.7324201557785273,1683737758.534315
51,12.0,4.43552134744823,8.912181594409049,3.3135513607412577,36.08255477249622,1683737758.534315
52,12.0,20.318876459263265,34.30984219349921,29.676106148399413,16.642554802820086,1683737758.5350103
53,12.0,23.120061526075006,35.82450167555362,31.265563629567623,-13.235505943186581,1683737758.5350103
54,12.0,5.475213535130024,6.125956127420068,3.2724124612286687,-2.535652169957757,1683737758.548586
55,12.0,8.03704500477761,13.029811445623636,7.831350507214665,35.54026927892119,1683737758.548586
56,12.0,26.362554787658155,45.81751435715705,39.07447473704815,16.08530970942229,1683737758.5643153
57,12.0,24.874074605293572,39.53074253164232,32.73534431215376,-6.238153126090765,1683737758.5643153
58,12.0,1.8063716785982251,9.589103486388922,7.9061485063284636,-1.451081182807684,1683737758.5650153
59,12.0,-0.2730126967653632,12.996152346022427,4.371943048201501,30.18473254237324,1683737758.5650153
60,12.0,19.447479769587517,42.58624079544097,31.650773325003684,10.927987670525908,1683737758.578558
61,12.0,19.68683336675167,33.6815390009433,23.849342017434537,-10.711073473095894,1683737758.578558
62,12.0,-0.46000769454985857,3.130296262912452,-1.3388841841369867,-1.084570987150073,1683737758.5943127
63,12.0,3.0854174634441733,6.85897651873529,4.8880492420867085,29.74716424755752,1683737758.5943127
64,12.0,18.46388608124107,32.4585917154327,28.015590568073094,16.986625598743558,1683737758.5950134
65,12.0,17.73834548983723,34.16024619527161,25.966125392355025,-14.256498631089926,1683737758.5950134
66,12.0,2.894682565703988,7.079630616120994,2.4720738707110286,0.4113889951258898,1683737758.6086388
67,12.0,4.080230851657689,5.415375135838985,1.5483185816556215,26.886140781454742,1683737758.6086388
68,12.0,24.477645209990442,34.758630188181996,29.971558244898915,18.56112348008901,1683737758.624342
69,12.0,19.922447063960135,31.213205030187964,24.18967291340232,-13.639415138401091,1683737758.624342
70,12.0,-0.8751365896314383,5.688387832604349,-4.3644632482901216,-4.83943054266274,1683737758.6250217
71,12.0,-1.768972679041326,2.5132127702236176,0.8713966896757483,23.123801426030695,1683737758.6250217
72,12.0,19.952366263605654,29.661146548576653,18.53120428044349,10.505378975532949,1683737758.6386583
73,12.0,19.963585963472724,31.38150052819401,23.3444555234164,-16.86694880016148,1683737758.6386583
74,12.0,4.345763748511672,5.060084640048444,1.6717352801933885,-3.418268559500575,1683737758.6543224
75,12.0,1.6193766808137298,9.600323186255991,-0.49740669410675764,23.221038824878633,1683737758.6543224
76,12.0,18.598522479645908,33.78625619970262,25.098468602634966,13.938607134856284,1683737758.6550293
77,12.0,12.367849153466523,27.02077717985958,15.539284315891564,-18.714459378272295,1683737758.6550293
78,12.0,-6.683201220817864,-7.405001912266016,-15.744978813454509,-9.753659084439278,1683737758.668613
79,12.0,-1.9223085772246122,-0.29919199645519257,-8.089403604157269,23.35567522328347,1683737758.668613
80,12.0,15.644001514650881,34.848387787118554,14.136821832507849,12.188333955593407,1683737758.6843104
81,12.0,18.56112348008901,30.801816035062075,20.726525554433465,-14.772604824975133,1683737758.6843104
82,12.0,3.1265563629567623,10.05659098085016,3.2088341619819403,-1.7128741797059774,1683737758.685011
83,12.0,-8.0781839042902,8.291358201764524,-6.324170825071633,20.360015358775854,1683737758.685011
84,12.0,12.637121950276196,30.63726043701172,24.002677915617824,5.718307032249868,1683737758.6986465
85,12.0,11.204740267246962,27.559322773478925,18.834136176854372,-10.535298175178468,1683737758.6986465
86,12.0,-2.4309349711984396,1.2304270854219794,-3.059238163754344,-6.974913417361677,1683737758.730035
87,12.0,-0.2617929968982935,4.600076945498586,-7.109549815766513,23.868041517212987,1683737758.730035
88,12.0,17.24841859564185,35.577668278478086,29.41805305145681,11.911581358872354,1683737758.7307189
89,12.0,11.129942268133163,30.267010341398418,23.36689492315054,-14.170480932109058,1683737758.7307189
90,12.0,-3.5940438574180007,0.44878799468278885,-3.7548595555126667,-10.49041937571019,1683737758.7314727
91,12.0,-0.2767525967210531,5.003986140713096,-2.501993070356548,30.008957244455814,1683737758.7314727
92,12.0,19.952366263605654,32.765263511799276,23.879261217080057,12.551104251295328,1683737758.7444348
93,12.0,15.890834911726415,25.40888029895723,15.31489031855017,-14.349996129982173,1683737758.7444348
94,12.0,0.38520969543606043,4.110150051303208,-4.873089642263949,-6.698160820640624,1683737758.7450027
95,12.0,-4.278445549309254,2.4645940707996488,-6.477506723254919,22.035490538924932,1683737758.7450027
96,12.0,16.12644860893488,32.31647551711649,21.429626746103168,14.555690627545118,1683737758.7749765
97,12.0,15.183993820101023,25.087248902767897,21.175313549116254,-14.177960732020438,1683737758.7749765
98,12.0,-7.393782212398946,-3.377129659987986,-11.24587916675955,-6.694420920684934,1683737758.7757497
99,12.0,-7.722893408499658,-0.5460253935307264,-10.288464778102934,21.033197350800037,1683737758.7757497
100,12.0,17.599969191476703,31.617114225402474,21.403447446413338,8.287618301808834,1683737758.776528
101,12.0,17.36809539422393,27.892173869535327,20.326356259174645,-14.780084624886513,1683737758.776528
102,12.0,-0.40016929525882006,0.46000769454985857,-2.655328968539834,-9.454467087984085,1683737758.7885876
103,12.0,-4.719753744080663,2.172881874255836,-5.591150433756411,22.50671793334186,1683737758.7885876
104,12.0,15.075536721386015,27.01703727990389,19.914967264048755,10.927987670525908,1683737758.8044133
105,12.0,15.255051919259131,29.75838394742459,19.69057326670736,-19.496098469011486,1683737758.8044133
