,blink_freq,ch1,ch2,ch3,ch4,timestamp
0,5.0,-28.63641396071762,-38.71544434130192,-26.485971486195922,18.50128508079797,1683734597.9341145
1,5.0,-54.81197375059128,-51.726556287147105,-52.01826848369092,-12.940053846687078,1683734597.9341145
2,5.0,2.1616621743887663,0.5011465940624475,4.555198146030307,7.031011916697025,1683734597.948023
3,5.0,-18.95381297543645,-31.80784912314266,-26.766463982872665,15.557983815670013,1683734597.948023
4,5.0,-64.27766053844243,-63.65683714579791,-73.52643312886357,1.5370988817885518,1683734597.9487603
5,5.0,-46.539315048605204,-40.1291265245527,-49.748149210587144,-6.0548980282619596,1683734597.9487603
6,5.0,-2.0831242753192782,-9.087956892326474,6.234413226135075,3.380869559943676,1683734597.9622877
7,5.0,-23.146240825764835,-24.238291612826288,-17.67850709054619,18.703239678405225,1683734597.9622877
8,5.0,-64.7713273325935,-69.30408607888967,-75.72549430280924,4.5701577458530664,1683734597.9780085
9,5.0,-41.01548281405121,-36.4976836675778,-45.01717576663941,-12.188333955593407,1683734597.9780085
10,5.0,-6.04367832839489,-5.546271634288132,2.490773370489478,9.570403986610472,1683734597.9788551
11,5.0,-21.863455140963197,-32.58948821388185,-17.895421287976205,13.65437473822385,1683734597.9788551
12,5.0,-56.932497025467455,-54.557660553604364,-65.9942746181041,5.2134205382317305,1683734597.9922905
13,5.0,-46.857206544838846,-31.41889952775091,-45.84743355680257,-5.568711034022272,1683734597.9922905
14,5.0,-6.675721420906484,-4.641215845011175,1.4623008826747537,4.940407841466367,1683734598.0080998
15,5.0,-18.030057686381042,-30.24083104170859,-19.982285463251173,17.794443989172578,1683734598.0080998
16,5.0,-67.44535580091178,-68.51870708819479,-73.83310492523015,-0.3141515962779522,1683734598.008744
17,5.0,-58.67155050486326,-48.99268941953778,-51.20671019330621,-15.176514020189643,1683734598.008744
18,5.0,-3.3210311606526375,1.2566063851118088,2.662808768451214,3.5716044576838613,1683734598.022297
19,5.0,-11.227179666981101,-22.701192731037736,-15.367248917929828,20.52457095682621,1683734598.022297
20,5.0,-61.005248077213764,-63.29406685009599,-66.031673617661,9.28991148993373,1683734598.0380385
21,5.0,-41.47175060864538,-37.70193145330995,-46.883385844528675,-7.973466705530882,1683734598.0380385
22,5.0,-15.816036912612617,-15.584163115359843,0.5946440929546952,-0.29919199645519257,1683734598.0387676
23,5.0,-33.8685339987278,-36.34060786943883,-25.625794496387243,8.728926496580243,1683734598.0387676
24,5.0,-67.41543660126626,-60.178730187006295,-73.99018072336912,-3.0741977635771036,1683734598.052304
25,5.0,-44.64692567102611,-36.789395864121616,-47.096560142003,-15.217652919702232,1683734598.052304
26,5.0,0.5909041929990053,2.501993070356548,6.129696027375758,13.587056539021432,1683734598.068062
27,5.0,-31.953705221414566,-39.13805303629488,-29.37691415194422,11.821823759935796,1683734598.068062
28,5.0,-56.06110033579171,-53.97423616051674,-64.39359743706882,4.454220847226679,1683734598.0687203
29,5.0,-48.80943432170898,-43.20332428812981,-46.898345444351435,-9.779838384129107,1683734598.0687203
