blink_freq,ch1,ch2,ch3,ch4,timestamp
12.0,12.652081550098956,3.61274335719645,18.003878386691213,12.577283550985156,1685436100.119217
12.0,-5.564971134066582,-8.216560202650726,-5.886602530255914,-10.654974973760543,1685436100.119217
12.0,-3.698761056177318,-2.113043474964797,-1.2379068853333592,-5.613589833490551,1685436100.120204
12.0,13.119569044560194,-1.60441708099097,14.46967292856425,13.194367043673992,1685436100.120204
12.0,13.508518639951944,-5.157322038896382,16.208726407960057,8.03330510482192,1685436100.120606
12.0,-7.711673708632588,-9.525525187142192,-4.330804148688912,-6.933774517849088,1685436100.120606
12.0,-3.1153366630896926,-3.840877254493535,0.037398999556899,-3.249973061494529,1685436100.1269994
12.0,17.992658686824143,-1.5969372810795903,17.386794894002378,15.759938413277268,1685436100.1269994
12.0,11.859222759492695,-4.8095113430172205,20.19545976072549,12.412727952934802,1685436100.1430717
12.0,-4.652435544878244,-10.307164277881384,1.0621315874159336,-4.43926124740392,1685436100.1430717
12.0,-1.3463639840483663,-5.022685640491545,0.6170834926888347,3.134036162868142,1685436100.143526
12.0,14.421054229140282,-3.059238163754344,17.996398586779833,15.034397821873426,1685436100.143526
12.0,6.907595218159258,-5.1722816387191415,13.990965734235942,8.85234319511801,1685436100.157015
12.0,-5.976360129192472,-10.47545977588743,-2.647849168628454,-8.276398601941764,1685436100.157015
12.0,-6.395228924229741,-8.220300102606416,-7.498499411158264,-7.621916109696031,1685436100.173108
12.0,9.387148888781669,-6.02123892866075,11.545071163214743,9.439507488161324,1685436100.173108
12.0,6.787918419577181,-6.698160820640624,11.64978836197406,11.159861467778684,1685436100.1735904
12.0,-8.126802603714168,-11.608649462461472,-4.136329350993037,-9.708780284971,1685436100.1735904
12.0,-0.160815698094666,-6.873936118558049,-1.5221392819657922,-5.153582138940692,1685436100.187524
12.0,14.357475929893551,-1.4772604824975133,16.410681005567312,17.28955749515444,1685436100.187524
12.0,13.224286243319511,-7.498499411158264,17.128741797059774,10.352043077349665,1685436100.2026336
12.0,-3.3920892598107457,-9.147795291617513,2.8872027657926083,-8.942100794054568,1685436100.2026336
12.0,-1.4996998822316527,-6.85897651873529,3.4332281593233347,-1.9597075767815115,1685436100.2033358
12.0,10.243585978634655,-6.275552125647664,17.207279696129262,11.518891863524914,1685436100.2033358
12.0,8.06696420442313,-6.881415918469429,14.391135029494762,10.314644077792764,1685436100.2177525
12.0,-8.47835319954902,-9.843416683375835,-3.0293189641088247,-8.691527497023344,1685436100.2177525
12.0,-8.751365896314383,-11.862962659448383,-7.532158510759473,-9.615282786078753,1685436100.2326891
12.0,10.91676797065884,-6.563524422235787,11.941500558517872,13.026071545667946,1685436100.2326891
12.0,8.257699102163315,-9.24129279050976,10.699853773228824,7.419961512088776,1685436100.2334049
12.0,-5.475213535130024,-15.31115041859448,-2.2327202735468745,-8.691527497023344,1685436100.2334049
12.0,-5.763185831718147,-10.363262777216733,-1.5595382815226912,-2.6852481681853533,1685436100.2474284
12.0,10.46050017606467,-7.352643312886357,15.995552110485733,14.219099631533028,1685436100.2474284
12.0,7.483539811335504,-10.191227379254997,16.369542106054723,11.821823759935796,1685436100.2627072
12.0,-3.874536354094744,-8.699007296934724,1.922308577224612,-3.242493261583149,1685436100.2627072
12.0,1.3388841841369867,-4.293405149132013,4.8169911429286,0.3141515962779522,1685436100.2633648
12.0,11.167341267690064,0.2430934971198439,16.91556749958545,18.81169677712024,1685436100.2633648
12.0,15.217652919702232,-8.710226996801794,17.35687569435686,13.003632145933809,1685436100.2770605
12.0,-5.980100029148161,-9.21885339077562,-1.2416467852890491,-6.163355126976967,1685436100.2770605
12.0,-2.5543516697362065,-5.763185831718147,1.009772988036275,0.7068410916253924,1685436100.2929647
