,blink_freq,ch1,ch2,ch3,ch4,timestamp
0,5.0,45.99328965507448,46.65525194723159,65.73996142111719,15.868395511992276,1683734567.5846362
1,5.0,-27.263870676979423,-22.241185036487877,-13.089649844914675,14.286417830735445,1683734567.5846362
2,5.0,6.354090024717152,5.942701029591262,22.51793763320893,4.82073104288429,1683734567.5993247
3,5.0,32.66054631303996,49.90896490868181,63.48106184788048,25.39392069913447,1683734567.5993247
4,5.0,18.205832984298468,25.457498998381197,40.390919521450996,36.041415872983634,1683734567.599944
5,5.0,-27.529403573833406,-21.481985345482826,-18.759338177740574,13.033551345579326,1683734567.599944
6,5.0,-12.618422450497746,-3.8109580548480153,6.642062321305275,-13.69925353769213,1683734567.613501
7,5.0,43.43145818542689,47.02550204284489,68.76928038522601,8.04826470464468,1683734567.613501
8,5.0,19.978545563295484,14.974559422582388,34.32854169327766,18.87153517641127,1683734567.629224
9,5.0,-5.579930733889341,-8.87478259485215,-3.829657554626465,11.892881859093904,1683734567.629224
10,5.0,15.999292010441422,22.60021543223411,28.92812615726143,6.761739119887352,1683734567.6299727
11,5.0,46.34858015086502,52.66527117602527,69.24050777964294,16.590196203440428,1683734567.6299727
12,5.0,27.252650977112353,12.723139649257064,37.93380525056273,30.712058436125517,1683734567.6435163
13,5.0,-29.43301265127957,-36.770696364343166,-20.655467455275357,-3.9231550535187125,1683734567.6435163
14,5.0,17.36809539422393,3.268672561272979,25.487418198026717,-7.25914581399411,1683734567.6591785
15,5.0,34.26870329398662,30.12115424312651,66.26728731486946,-2.00832627620548,1683734567.6591785
16,5.0,39.39984603319317,40.62653321865946,48.095113430172205,17.592489391565323,1683734567.6599743
17,5.0,-9.173974591307342,-14.634228526614606,-10.628795674070716,-9.031858392991126,1683734567.6599743
18,5.0,28.011850668117404,36.778176164254546,36.052635572850704,-5.886602530255914,1683734567.6735373
19,5.0,43.73065018188208,46.16158515308052,65.48190832417458,1.6006771810352802,1683734567.6735373
20,5.0,22.768510930240154,15.845956112258136,34.6090341899544,8.276398601941764,1683734567.704882
21,5.0,-13.007372045889497,-22.98916502762586,-6.698160820640624,-4.315844548866153,1683734567.704882
