blink_freq,ch1,ch2,ch3,ch4,timestamp
7.5,5.149842238985002,14.267718330956995,40.61531351879239,8.519492099061608,1684227829.4746356
7.5,31.665732924826443,75.25426690839231,142.90905710682273,116.80455541610718,1684227829.4746356
7.5,-18.88649477623403,-5.262039237655699,-15.243832219392061,5.422854935750365,1684227829.4885287
7.5,1.3501038840040565,18.96877257525921,51.04963439516723,5.463993835262954,1684227829.4885287
7.5,44.448710973374546,100.55843000859022,200.93360491935164,126.19544420484453,1684227829.4897888
7.5,41.606387007050216,97.68618684262037,152.53929949272424,151.57814520411193,1684227829.4897888
7.5,-11.911581358872354,-4.517799146473408,-25.090988802723587,0.927495189011097,1684227829.5030172
7.5,-0.35529049579054117,9.746179284527898,45.06579446606338,-6.4214082239195704,1684227829.5030172
7.5,29.305856052786112,75.91248930059373,159.47681391052902,100.36021531093866,1684227829.5190265
7.5,22.615175032056868,66.1775297159329,116.4978836197406,124.26565582770854,1684227829.5190265
7.5,-7.921108106151223,1.166848786175251,-4.917968441732228,-3.5940438574180007,1684227829.5191903
7.5,4.798291643150151,15.116675620898604,45.35750666260719,-8.250219302251935,1684227829.5191903
7.5,46.63281254749745,95.85363586433232,189.77374345157295,119.94233147893101,1684227829.5334823
7.5,35.671165777370334,81.05485173966736,137.18327027466148,130.51502865366638,1684227829.5334823
7.5,4.4878799468278885,19.24926507193595,12.89891494717449,23.146240825764835,1684227829.5490272
7.5,4.0428318521007895,23.41177372261882,44.904978767968714,8.646648697555065,1684227829.5490272
7.5,50.00620230752975,92.21471320744604,181.9797919439152,115.43575203232467,1684227829.54918
7.5,41.58768750727177,90.35224302951247,144.56957268714905,133.1703576222062,1684227829.54918
7.5,8.83738359529525,19.67187376692891,15.789857612922788,28.314782564528286,1684227829.56348
7.5,2.262639473192394,22.19256633706391,65.50808762386441,7.980946505442262,1684227829.56348
7.5,29.283416653051972,74.94011531211436,172.06905706133693,112.95993826165795,1684227829.578879
7.5,18.770557877607644,67.53137349989265,116.06779512483627,118.39401289727539,1684227829.578879
7.5,-14.791304324753582,-4.854390142485499,-7.393782212398946,-1.7390534793958068,1684227829.5947688
7.5,14.189180431887507,29.552689449861646,83.34741041250527,17.596229291521013,1684227829.5947688
7.5,53.54788756556809,107.69789902400225,198.32689465023577,135.93414368946105,1684227829.595019
7.5,33.146733307279646,77.82731807790697,127.63904558774084,117.69839150551707,1684227829.595019
7.5,-5.21716043818742,6.114736427552998,-4.158768750727177,27.33492877613753,1684227829.6088707
7.5,1.9223085772246122,16.87816850002855,46.16158515308052,6.735559820197523,1684227829.6088707
7.5,41.39321270957589,91.55649081524462,200.0996072292328,99.45141962170601,1684227829.609304
7.5,29.39935355167836,70.51955356448889,117.9452249025926,117.0177297135815,1684227829.609304
7.5,-5.478953435085714,9.746179284527898,4.9291881415992975,19.533497468568385,1684227829.6232157
7.5,6.885155818425119,20.647987655363977,62.949996054172516,9.25999229028821,1684227829.6232157
7.5,48.19609072897583,95.16175437252969,175.91741411574185,136.79432067926973,1684227829.6388152
7.5,27.35736817587167,67.03770670574158,118.9849170902744,124.19459772855043,1684227829.6388152
7.5,-9.091696792282164,2.976960364729166,1.7353135794401169,6.182054626755416,1684227829.6393573
7.5,9.491866087540984,19.813989965245128,56.69688332825899,10.46424007602036,1684227829.6393573
7.5,30.914013033732772,76.72404759097844,170.87228907551616,99.234505424276,1684227829.6535597
7.5,26.11946129053831,69.25172747951001,125.22681011632085,116.66617911774665,1684227829.6535597
7.5,-7.274105413816869,1.3762831836938858,-5.318137736991048,8.661608297377825,1684227829.669022
7.5,13.493559040129185,32.48103111516684,86.80307797156274,16.87068870011717,1684227829.669022
7.5,34.47065789159387,89.45840694010258,178.98413207940757,113.6817389531061,1684227829.669271
7.5,9.607802986167371,50.64198529999703,89.06571744475514,105.45395905058831,1684227829.669271
7.5,-12.386548653244972,-4.252266249619424,-9.185194291174412,8.45217389985919,1684227829.683431
7.5,9.970573281869292,26.478491686284542,70.2203615680337,17.510211592540145,1684227829.683431
7.5,45.656698659062386,95.86485556419939,192.6422467175871,135.09266619943082,1684227829.6990151
7.5,23.77828391827643,62.89015765488148,112.32041536923498,113.11701405979693,1684227829.6990151
7.5,-10.755952272564173,3.5641246577724814,8.489572899416089,13.613235838711262,1684227829.6992571
7.5,-10.168787979520857,9.170234691351652,41.50540970824659,0.6806617919355631,1684227829.6992571
7.5,40.495636720210314,90.27370513044298,190.29732944536954,121.26625606324524,1684227829.7134464
7.5,28.872027657926083,76.95592138823122,137.3253864729777,129.78948806226254,1684227829.7134464
7.5,-19.021131174638867,-3.3584301602095366,-9.353489789180458,10.273505178280175,1684227829.7290213
7.5,1.4323816830292344,20.07578296214342,56.554767129942775,12.113535956479609,1684227829.7290213
7.5,39.276429334655404,100.58460930828005,182.32386273983866,145.78878007270396,1684227829.7292392
7.5,33.36364750470966,83.54188521020114,129.01532877143472,150.07844532188028,1684227829.7292392
7.5,-16.54531740397215,-3.5192458583042026,2.1990611739456654,-16.006771810352802,1684227829.743446
7.5,-2.6815082682296634,14.376175429672003,47.09282024204731,4.140069250948727,1684227829.743446
7.5,39.994490126147866,81.29420533683151,177.65272769518197,109.10410140734166,1684227829.7589953
7.5,37.593474354594946,79.16246236208826,130.10737955849618,130.06998055893928,1684227829.7589953
7.5,-0.40764909517019987,11.384255465120077,15.640261614695191,21.32490954734385,1684227829.7592697
7.5,1.0621315874159336,16.89312809985131,64.70026923343539,1.8400307781994343,1684227829.7592697
7.5,29.649926848709583,77.22893408499658,176.1904268125072,102.4171602865681,1684227829.7735424
7.5,12.322970353998244,51.8387532858178,107.58944192528725,98.66978053096682,1684227829.7735424
7.5,-23.72218541894108,-10.46050017606467,-5.658468632958829,5.538791834376752,1684227829.7890172
7.5,-5.490173134952784,17.465332793071866,61.397937572561204,8.47087339963764,1684227829.7890172
7.5,38.74162364099175,90.2998844301328,193.79039600398391,126.44975740183145,1684227829.7892263
7.5,47.51542893704027,92.0090187098831,164.20778735447675,148.9976142346859,1684227829.7892263
7.5,6.182054626755416,25.33034239988774,23.609988420270383,35.962877973914146,1684227829.803516
7.5,-4.884309342131019,7.64435550943017,30.5325432382524,-0.9424547888338566,1684227829.803516
7.5,37.683231953531504,79.73466705530882,171.22009977139533,117.03268931340426,1684227829.819016
7.5,20.834982653148472,58.03950741235167,106.50487093813717,114.30256234575063,1684227829.819016
7.5,-1.5557983815670013,3.7623393554240465,6.331650624983013,21.74003844242543,1684227829.8192196
7.5,-0.39268949534744024,23.01160442736,64.41229693684727,10.774651772342622,1684227829.8192196
7.5,34.055528996512294,79.54393215756863,171.4557134686038,123.85426683258265,1684227829.833494
7.5,22.09158903826028,68.87399758398533,125.54470161255449,117.35806060954928,1684227829.833494
7.5,-15.086756421253085,-6.335390524938703,3.463147358968854,-3.8745363540947437,1684227829.8490217
7.5,-10.123909180052578,-1.0957906870171428,36.026456273160875,-8.104363203980029,1684227829.8490217
7.5,27.00207768008113,67.52015380002558,170.20284698344767,109.94557889737189,1684227829.8492508
7.5,23.69974601920694,68.68326268624514,124.11605982948095,120.77632916904986,1684227829.8492508
7.5,-13.478599440306425,5.392935736104846,11.874182359315455,18.366648682393134,1684227829.863531
7.5,-15.73001921363175,0.766679490916431,38.16941894777119,-2.4458945710211992,1684227829.863531
7.5,30.016437044367194,82.71162742003798,180.9027007566765,119.99842997826636,1684227829.8790607
7.5,15.457006516866386,56.01622153632343,114.22402444668114,113.46482475567609,1684227829.8790607
7.5,-16.4518199050799,5.045125040225685,2.4346748711541295,22.379561334848404,1684227829.879219
7.5,5.119923039339483,25.143347402103245,63.49602144770324,31.269303529523313,1684227829.879219
7.5,25.01619080360979,73.47033462952822,166.99775272142142,100.57338960841298,1684227829.893496
7.5,29.36943435203284,74.07619842234999,139.94331644196063,115.57786823064089,1684227829.893496
7.5,-9.031858392991126,-0.6507425922900438,10.718553273007274,0.6956213917583227,1684227829.909004
7.5,-13.815190436318517,2.3187379725277424,40.58539431914687,-7.9098884062841535,1684227829.909004
7.5,27.877214269712567,70.04458627011627,154.67852226737887,116.9466716144234,1684227829.9092095
7.5,16.332143106497824,61.431596672162414,112.17455927096307,121.11666006501764,1684227829.9092095
7.5,-18.404047681950033,-14.985779122449458,-12.423947652801871,-9.880815682932734,1684227829.923496
7.5,10.127649080008268,19.458699469454587,72.50544044096023,6.331650624983013,1684227829.923496
7.5,55.791827538982034,103.6438474720344,208.30120783206075,130.9488570485264,1684227829.9390364
7.5,20.55075025651604,63.2155289510265,107.66050002444535,131.1395919462666,1684227829.9390364
7.5,-5.392935736104846,3.3584301602095366,-3.9530742531642318,17.64484799094498,1684227829.9393108
7.5,-4.465440547093749,8.287618301808834,41.202477811835706,-12.296791054308414,1684227829.9393108
7.5,34.807248887605965,81.21566743776202,174.47381273284554,115.12534033600241,1684227829.953288
7.5,31.564755626022816,77.29251238424331,135.15624449867755,129.9877027599141,1684227829.953288
7.5,-13.889988435432315,-4.211127350106835,-19.847649064846337,2.659068868495524,1684227829.9689429
7.5,-0.7965986905619502,14.600569427013397,58.48081560712308,2.4309349711984396,1684227829.9689429
7.5,37.08858786057681,80.6696420442313,175.1956134242937,115.0168832372874,1684227829.9692583
7.5,20.236598660238087,63.6231780461967,113.94727184996009,119.55712178349495,1684227829.9692583
7.5,-5.665948432870209,12.300530954264104,17.128741797059774,26.235398189164698,1684227829.983482
7.5,3.4818468587473035,15.217652919702232,53.5815466651693,2.864763366058469,1684227829.983482
7.5,39.3886263333261,89.25271244253963,187.07353568356484,127.1341590937227,1684227829.9990237
7.5,16.246125407516956,58.05072711221874,115.22631763480604,106.43007293902338,1684227829.9990237
7.5,-11.425394364632666,-1.970927276648581,0.011219699867069721,1.2229472855105996,1684227829.9992237
7.5,4.353243548423052,15.27375141903758,58.8809849023819,3.2798922611400485,1684227829.9992237
7.5,28.99170445650816,70.63549046311527,170.042031285353,103.93555966857821,1684227830.02975
7.5,18.87527507636696,56.72306262794882,110.74965738784522,113.56954195443541,1684227830.02975
7.5,2.651589068584144,8.732666396535933,0.9162754891440272,17.154921096749604,1684227830.0299425
7.5,-3.825917654670775,14.982039222493768,50.31661400385201,9.742439384572208,1684227830.0299425
7.5,58.82114650309086,93.92010758724064,184.13397431839257,121.89081935584545,1684227830.0313685
7.5,43.1322661889717,86.06257778033614,141.12138492800295,125.89625220838934,1684227830.0313685
7.5,9.619022686034441,16.339622906409204,28.501777562312782,12.06117735709995,1684227830.043516
7.5,2.124263174831867,22.215005736798048,73.06268553435802,7.016052316874266,1684227830.043516
7.5,40.435798320919275,84.7797920955345,154.59998436830938,122.76969584543258,1684227830.0589807
7.5,23.31453632377088,63.424963348545134,107.4585454268381,115.3497343333438,1684227830.0589807
7.5,-3.3098114607855678,10.909288170747459,11.67596766166389,22.708672530949116,1684227830.0591736
7.5,1.5109195820987225,18.303070383146405,62.51616765931249,11.174821067601442,1684227830.0591736
7.5,33.82365519925952,75.23930730856955,172.37198895774782,108.56181591376662,1684227830.0733037
7.5,34.08170829620212,76.10322419833392,134.98046920076013,125.48486321326345,1684227830.0733037
7.5,-19.634474767372012,-9.28243169002235,-11.346856465563178,7.1432089153677225,1684227830.0889976
7.5,-3.1489957626909018,8.339976901188493,47.234936440363526,-0.7405001912266016,1684227830.0889976
7.5,49.36667941510677,100.58460930828005,199.2469100393355,144.01232759375125,1684227830.0892346
7.5,17.517691392451525,62.72934195678681,120.04704867769033,112.21195827051997,1684227830.0892346
7.5,-16.358322406187654,-8.85982299502939,-15.457006516866386,4.641215845011175,1684227830.1034815
7.5,-12.281831454485655,1.4286417830735445,41.47175060864538,-7.068410916253924,1684227830.1034815
7.5,29.582608649507165,69.15449008066207,167.77565191220492,96.81479015294462,1684227830.1192102
7.5,32.30151591729373,68.53366668801755,110.85063468664885,117.42163890879601,1684227830.1192102
7.5,0.8676567897200584,12.121015756390989,6.806617919355631,22.92184682842344,1684227830.1193388
7.5,-8.362416300922632,-1.7540130792185664,34.362200792878866,-9.716260084882379,1684227830.1193388
7.5,40.405879121273756,81.70933423191309,175.40504782181233,105.55493634939194,1684227830.1334724
7.5,37.51119655556977,80.72948044352233,136.67090398073196,139.75258154422045,1684227830.1334724
7.5,2.5094728702679276,8.88600229471922,5.722046932205558,29.76586374733597,1684227830.14903
7.5,3.9605540530756116,9.087956892326474,56.79038082715124,-11.174821067601442,1684227830.14903
7.5,40.465717520564795,84.08791060373187,177.81354339327663,110.83567508682609,1684227830.1493108
7.5,32.67176601290703,68.21203529182822,124.87899942044169,126.43479780200869,1684227830.1493108
7.5,-7.550858010537922,-4.734713343903422,-5.7744055315852165,-2.333697572350502,1684227830.1632717
7.5,6.772958819754422,17.211019596084952,68.93383598327637,0.16829549800604582,1684227830.1632717
7.5,60.48540198337287,104.17491326574236,204.36309317871928,135.48909559473395,1684227830.179021
7.5,42.76949589326978,87.36406296491623,136.67838378064334,145.18665617983788,1684227830.179021
7.5,-6.784178519621491,-1.6231165807694197,2.688988068141043,-6.7804386196658015,1684227830.1792965
7.5,7.595736810006201,22.013051139190793,63.96350894216448,10.531558275222778,1684227830.1792965
7.5,52.28754128050059,106.19071934185922,210.42547100689262,123.0202691424638,1684227830.1934726
7.5,35.78710267599672,70.47467476502061,99.32426302321255,99.24572512414306,1684227830.1934726
7.5,-0.49740669410675764,1.3800230836495757,-8.612989597953856,0.23935359716415405,1684227830.209189
7.5,6.956213917583227,12.958753346465528,38.405032644979656,-3.5155059583485126,1684227830.209189
7.5,52.942023772746325,90.27370513044298,183.2326584290713,116.40812602080405,1684227830.2093174
7.5,53.12527887057513,98.77449772972614,162.9287415696308,135.9528431892395,1684227830.2093174
7.5,1.3014851845800877,6.309211225248873,1.4249018831178546,7.042231616564095,1684227830.2234533
7.5,8.302577901631594,18.587302779778838,38.457391244359314,7.4237014120444655,1684227830.2234533
7.5,47.35087333898991,85.69232768472284,175.1619543246925,117.14488631207496,1684227830.25423
7.5,28.767310459166765,69.08343198150396,121.96187745500356,120.75014986936003,1684227830.25423
7.5,4.02039245236665,17.020284698344767,9.469426687806845,14.51081182807684,1684227830.2548547
